STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2012,,6.384,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2012,,2646.171,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2012,,9916.178,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,21.469,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2012,,8546.792,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2012,,1.114,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,31.177,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,30.204,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2012,,4.399,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2012,,2.157,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2012,,7954.757,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2012,,2004.359,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,17.533,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,1.032,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.651,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,19.65,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.408,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,9.87,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.218,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,8507.381,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.369,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,25.278,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,3.588,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,22.246,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,9021.696,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,18.658,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,16.237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,11.243,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,3.518,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,17.468,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,13.284,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,1403.292,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,7121.141,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,21.185,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,10554.947,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,16.491,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,3.6,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.822,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,1903.866,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.019,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.218,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,4121.225,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,5627.003,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,20.053,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,1.296,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,11.885,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,2.306,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,5802.346,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,22360.434,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,26.041,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,28.426,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,1.907,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2016,,14181.054,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,28.197,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.633,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,15.573,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2016,,0.437,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,3665.447,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,0.067,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,5460.829,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,20.165,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.352,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,11.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,2.287,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,5160.703,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,22395.873,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,25.493,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,28.394,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.793,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,14109.365,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,28.255,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,0.476,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,15.507,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,0.261,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,7150.687,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,5058.854,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,26.587,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,25.373,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.279,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,3.784,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,0.713,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,20.815,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,6.285,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,6790.59,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,5498.616,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,21.322,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,12793.893,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,30.174,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,2.984,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,10.43,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,2.375,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,11.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,7696.673,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,24.977,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,7.552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,8882.471,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,3.202,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,10366.883,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,20.092,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,6466.604,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,1.479,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,14489.243,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2014,,7622.718,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,16.913,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2014,,6.004,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,17.804,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,12.279,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,4732.358,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,10466.342,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,14.568,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,23.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,17.249,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,7.378,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,0.487,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,23.536,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,2.808,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,28.315,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,1.819,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,24.959,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,19.257,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,24.82,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,6.184,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,13424.129,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,17.755,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2015,,23.09,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,3.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2015,,2.412,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,20.61,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2015,,13.353,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,10.963,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,11.488,,A,,,,,,,
